date,open,high,low,close,volume
2026-01-05 05:00:00+00:00,627.57,630.21,627.42,628.64,16167005
2026-01-06 05:00:00+00:00,628.82,632.83,628.71,632.37,8672000
2026-01-07 05:00:00+00:00,632.73,634.36,630.1,630.34,8820106
2026-01-08 05:00:00+00:00,629.65,631.26,628.42,630.23,9017437
2026-01-09 05:00:00+00:00,631.31,635.58,629.97,634.45,7864139
2026-01-12 05:00:00+00:00,631.35,636.29,631.32,635.48,7929830
2026-01-13 05:00:00+00:00,635.82,636.28,631.97,634.17,8859978
2026-01-14 05:00:00+00:00,631.65,632.28,627.19,631.1,8683436
2026-01-15 05:00:00+00:00,634.91,635.72,631.86,632.77,6936972
2026-01-16 05:00:00+00:00,634.11,634.65,630.85,632.25,6733684
2026-01-20 05:00:00+00:00,622.97,625.95,618.46,619.38,14877629
2026-01-21 05:00:00+00:00,621.24,629.57,619.88,626.48,10403839
2026-01-22 05:00:00+00:00,630.6,631.78,627.93,629.74,6085520
2026-01-23 05:00:00+00:00,629.06,631.63,628.15,630.0,5850367
2026-01-26 05:00:00+00:00,631.19,634.53,630.69,633.24,9007380
2026-01-27 05:00:00+00:00,634.56,636.73,634.02,635.83,4339560
2026-01-28 05:00:00+00:00,637.18,637.93,634.36,635.74,5568673
2026-01-29 05:00:00+00:00,636.56,637.17,626.01,634.41,8697180
2026-01-30 05:00:00+00:00,632.41,634.59,628.13,632.38,6562342
2026-02-02 05:00:00+00:00,630.35,637.09,630.24,635.82,9490299
2026-02-03 05:00:00+00:00,636.46,637.13,625.3,630.32,9702804
2026-02-04 05:00:00+00:00,631.09,632.08,623.21,627.1,11321975
2026-02-05 05:00:00+00:00,622.46,624.95,617.74,619.34,11714651
2026-02-06 05:00:00+00:00,622.93,632.87,622.42,631.4,12987908
2026-02-09 05:00:00+00:00,630.24,636.12,629.28,634.37,8908503
2026-02-10 05:00:00+00:00,635.28,636.75,632.24,632.59,13645334
2026-02-11 05:00:00+00:00,636.62,637.28,630.01,632.51,5344960
2026-02-12 05:00:00+00:00,634.65,635.66,621.98,622.7,8951077
2026-02-13 05:00:00+00:00,623.14,627.36,619.35,623.1,9312797
2026-02-17 05:00:00+00:00,621.76,626.12,617.75,624.2,8718635
2026-02-18 05:00:00+00:00,625.31,629.97,624.21,627.34,9509175
2026-02-19 05:00:00+00:00,625.15,627.27,623.02,625.73,5212447
2026-02-20 05:00:00+00:00,623.69,630.75,623.24,630.19,7482010
2026-02-23 05:00:00+00:00,628.79,630.78,621.97,623.84,10996043
2026-02-24 05:00:00+00:00,623.36,629.26,621.62,628.39,7008241
2026-02-25 05:00:00+00:00,630.93,634.15,630.9,633.68,12218750
2026-02-26 05:00:00+00:00,633.8,633.92,625.63,630.12,9589273
2026-02-27 05:00:00+00:00,624.44,627.87,623.15,627.23,10579946
2026-03-02 05:00:00+00:00,620.41,629.51,619.83,627.47,9354644
2026-03-03 05:00:00+00:00,617.06,624.0,612.16,621.94,18611950
2026-03-04 05:00:00+00:00,623.13,628.14,621.29,626.37,13573237
2026-03-05 05:00:00+00:00,623.5,626.69,617.65,623.02,12296242
2026-03-06 05:00:00+00:00,615.59,618.06,612.28,614.69,9858525
2026-03-09 04:00:00+00:00,609.16,621.54,605.52,620.03,14064819
2026-03-10 04:00:00+00:00,619.55,624.7,616.88,618.96,15657428
2026-03-11 04:00:00+00:00,619.43,621.65,615.56,618.27,6517036
2026-03-12 04:00:00+00:00,613.49,613.98,608.72,608.8,15589529
2026-03-13 04:00:00+00:00,611.82,614.6,604.57,605.41,25642531
2026-03-16 04:00:00+00:00,611.01,614.35,609.83,611.47,8420729
2026-03-17 04:00:00+00:00,614.63,616.52,612.55,613.16,10019495
2026-03-18 04:00:00+00:00,610.98,612.17,604.46,604.7,14374555
2026-03-19 04:00:00+00:00,600.49,606.01,598.9,603.08,10371246
2026-03-20 04:00:00+00:00,601.77,601.94,590.98,594.33,17813464
2026-03-23 04:00:00+00:00,603.19,607.33,599.42,600.78,24124600
2026-03-24 04:00:00+00:00,597.0,602.25,595.7,598.74,18442441
2026-03-25 04:00:00+00:00,603.73,605.76,599.71,602.0,23364724
2026-03-26 04:00:00+00:00,597.66,600.26,591.09,591.33,7816659
2026-03-27 04:00:00+00:00,588.96,589.11,580.34,581.27,11846045
2026-03-30 04:00:00+00:00,586.68,586.96,576.78,579.24,11975684
2026-03-31 04:00:00+00:00,585.64,597.11,584.8,595.81,12549620
2026-04-01 04:00:00+00:00,599.31,603.59,598.53,600.55,11443386
2026-04-02 04:00:00+00:00,592.5,603.03,591.31,601.24,12878433
2026-04-06 04:00:00+00:00,601.17,604.68,600.86,603.91,6468332
2026-04-07 04:00:00+00:00,601.83,604.55,596.76,604.28,6786657
2026-04-08 04:00:00+00:00,619.99,620.68,615.51,619.54,9897001
2026-04-09 04:00:00+00:00,618.54,624.35,617.6,623.2,5578360
2026-04-10 04:00:00+00:00,624.51,625.17,621.91,622.79,4706645
2026-04-13 04:00:00+00:00,620.94,629.07,620.17,628.89,5269164
2026-04-14 04:00:00+00:00,630.39,636.67,630.38,636.5,5130636
2026-04-15 04:00:00+00:00,637.33,641.92,636.38,641.58,5262120
2026-04-16 04:00:00+00:00,642.64,644.19,640.29,642.99,5974390
2026-04-17 04:00:00+00:00,647.29,652.98,646.98,650.88,7924130
2026-04-20 04:00:00+00:00,649.73,650.7,647.28,649.65,6490478
2026-04-21 04:00:00+00:00,651.04,651.96,644.06,645.37,8606855
2026-04-22 04:00:00+00:00,650.09,652.29,649.2,652.0,4619543
2026-04-23 04:00:00+00:00,650.34,653.0,643.79,649.37,6609226
2026-04-24 04:00:00+00:00,651.5,654.91,649.93,654.51,4889461
2026-04-27 04:00:00+00:00,653.77,655.99,652.94,655.59,5427402
2026-04-28 04:00:00+00:00,652.51,653.49,650.12,652.36,5625894
2026-04-29 04:00:00+00:00,651.72,652.82,649.37,652.34,6394106
2026-04-30 04:00:00+00:00,655.09,659.85,651.25,658.66,6041808
2026-05-01 04:00:00+00:00,661.16,664.48,660.46,660.6,5547900
2026-05-04 04:00:00+00:00,660.07,661.92,655.48,658.2,6104668
2026-05-05 04:00:00+00:00,661.65,664.61,661.4,663.37,5147705
2026-05-06 04:00:00+00:00,667.51,673.38,667.21,672.7,6541590
2026-05-07 04:00:00+00:00,673.86,674.79,668.97,670.59,6363110
2026-05-08 04:00:00+00:00,673.74,676.56,673.41,676.07,4458079
2026-05-11 04:00:00+00:00,675.11,679.08,675.11,677.55,5843174
2026-05-12 04:00:00+00:00,675.5,677.29,670.85,676.7,6184188
2026-05-13 04:00:00+00:00,676.93,681.92,674.24,680.43,5015177
2026-05-14 04:00:00+00:00,681.75,687.1,681.67,685.73,5470088
2026-05-15 04:00:00+00:00,680.06,681.54,676.47,677.47,6586340
2026-05-18 04:00:00+00:00,678.2,679.63,672.29,676.94,7734113
2026-05-19 04:00:00+00:00,673.6,676.18,670.6,672.63,5763232
2026-05-20 04:00:00+00:00,674.36,680.02,672.78,679.59,5597074
2026-05-21 04:00:00+00:00,677.11,682.84,675.65,680.86,7428713
2026-05-22 04:00:00+00:00,684.11,686.58,682.49,683.56,4430214
2026-05-26 04:00:00+00:00,687.65,689.5,686.08,688.01,6804812
2026-05-27 04:00:00+00:00,688.36,688.77,685.92,687.96,7497898
2026-05-28 04:00:00+00:00,687.76,692.27,686.85,691.89,8583560
2026-05-29 04:00:00+00:00,692.98,694.98,691.88,693.47,5209481
2026-06-01 04:00:00+00:00,692.52,697.03,691.92,695.28,10244957
2026-06-02 04:00:00+00:00,694.04,697.12,693.76,696.23,4875190
2026-06-03 04:00:00+00:00,695.06,695.62,690.84,691.35,6102692
2026-06-04 04:00:00+00:00,689.48,695.18,688.89,694.04,6740651
2026-06-05 04:00:00+00:00,689.7,690.17,674.29,676.03,11028411
2026-06-08 04:00:00+00:00,681.49,683.3,676.73,677.71,9031247
2026-06-09 04:00:00+00:00,681.72,684.77,662.39,675.73,16309897
2026-06-10 04:00:00+00:00,672.36,676.9,664.94,665.11,16595338
2026-06-11 04:00:00+00:00,668.15,678.4,664.07,676.26,20079887
2026-06-12 04:00:00+00:00,679.1,682.45,673.85,679.97,6460668
2026-06-15 04:00:00+00:00,689.29,693.73,689.25,691.82,14229896
2026-06-16 04:00:00+00:00,691.82,692.55,687.44,687.75,13440320
2026-06-17 04:00:00+00:00,688.75,689.52,677.67,679.43,15143181
2026-06-18 04:00:00+00:00,687.3,687.7,683.71,686.11,17853255
2026-06-22 04:00:00+00:00,687.17,689.49,683.01,684.11,13561952
2026-06-23 04:00:00+00:00,674.39,679.75,673.06,674.38,17708145
2026-06-24 04:00:00+00:00,675.71,680.09,671.72,673.73,9784917
2026-06-25 04:00:00+00:00,679.16,679.56,670.63,673.75,26399874
2026-06-26 04:00:00+00:00,669.96,676.955,668.1,670.26,6127943
