date,open,high,low,close,volume
2026-01-05 05:00:00+00:00,617.86,619.35,615.27,616.53,46680984
2026-01-06 05:00:00+00:00,617.77,622.55,617.08,621.95,43137520
2026-01-07 05:00:00+00:00,621.57,626.46,621.09,622.55,44880339
2026-01-08 05:00:00+00:00,621.56,621.95,616.34,619.01,50435941
2026-01-09 05:00:00+00:00,619.95,626.41,617.6,625.17,49688734
2026-01-12 05:00:00+00:00,620.84,627.36,620.79,625.69,37388651
2026-01-13 05:00:00+00:00,625.79,627.99,622.23,624.76,44481380
2026-01-14 05:00:00+00:00,620.77,621.98,613.11,618.09,72598700
2026-01-15 05:00:00+00:00,625.12,628.52,619.29,620.32,53934892
2026-01-16 05:00:00+00:00,624.03,624.6,617.42,619.8,61058094
2026-01-20 05:00:00+00:00,609.09,613.61,605.62,606.63,81988898
2026-01-21 05:00:00+00:00,608.03,618.96,606.43,614.83,79837881
2026-01-22 05:00:00+00:00,620.88,620.99,616.32,619.3,42254757
2026-01-23 05:00:00+00:00,618.27,623.93,617.19,621.25,43645825
2026-01-26 05:00:00+00:00,621.74,626.13,620.65,623.99,35983008
2026-01-27 05:00:00+00:00,627.43,630.55,625.86,629.64,38997212
2026-01-28 05:00:00+00:00,633.96,635.1,630.32,631.73,50691691
2026-01-29 05:00:00+00:00,631.16,632.18,616.81,627.95,79944047
2026-01-30 05:00:00+00:00,624.24,626.78,617.84,620.4,65650714
2026-02-02 05:00:00+00:00,617.24,627.01,617.2,624.66,49020292
2026-02-03 05:00:00+00:00,626.82,628.5,609.52,615.07,81233969
2026-02-04 05:00:00+00:00,613.57,613.65,599.06,604.32,81850748
2026-02-05 05:00:00+00:00,598.8,603.39,593.36,595.62,89354492
2026-02-06 05:00:00+00:00,598.78,609.97,597.36,608.21,78019338
2026-02-09 05:00:00+00:00,606.11,615.01,603.64,612.87,56797557
2026-02-10 05:00:00+00:00,613.86,615.57,609.57,610.03,53938859
2026-02-11 05:00:00+00:00,614.93,616.07,606.26,611.67,58575101
2026-02-12 05:00:00+00:00,613.26,614.36,598.16,599.22,81378903
2026-02-13 05:00:00+00:00,599.02,605.05,595.01,600.5,69237547
2026-02-17 05:00:00+00:00,596.97,602.53,591.94,599.88,69013763
2026-02-18 05:00:00+00:00,600.69,608.33,599.3,604.36,64250668
2026-02-19 05:00:00+00:00,601.39,604.39,599.33,602.05,60960839
2026-02-20 05:00:00+00:00,598.71,608.91,597.82,607.38,74127323
2026-02-23 05:00:00+00:00,605.18,606.58,597.64,599.99,64081578
2026-02-24 05:00:00+00:00,600.98,607.56,598.32,606.44,55208211
2026-02-25 05:00:00+00:00,609.63,615.38,609.56,615.23,55901647
2026-02-26 05:00:00+00:00,614.14,614.14,602.56,607.8,96373229
2026-02-27 05:00:00+00:00,601.56,606.89,600.77,605.86,68321763
2026-03-02 05:00:00+00:00,597.45,608.48,596.58,606.66,75491851
2026-03-03 05:00:00+00:00,594.93,602.54,590.48,600.16,97161036
2026-03-04 05:00:00+00:00,602.74,611.44,602.01,609.31,71132195
2026-03-05 05:00:00+00:00,605.97,611.32,600.84,607.48,89805388
2026-03-06 05:00:00+00:00,598.9,604.57,596.92,598.34,86499838
2026-03-09 04:00:00+00:00,592.82,607.83,589.94,606.33,93301445
2026-03-10 04:00:00+00:00,606.35,611.85,603.99,606.34,64287780
2026-03-11 04:00:00+00:00,607.52,610.99,603.6,606.26,60311178
2026-03-12 04:00:00+00:00,601.34,602.72,595.64,595.85,72035364
2026-03-13 04:00:00+00:00,598.32,602.18,591.17,592.32,63353549
2026-03-16 04:00:00+00:00,598.63,602.44,597.7,598.97,49292890
2026-03-17 04:00:00+00:00,601.72,604.47,600.45,601.89,47290016
2026-03-18 04:00:00+00:00,600.07,601.74,593.16,593.5,56322801
2026-03-19 04:00:00+00:00,588.12,594.4,585.7,591.62,75801535
2026-03-20 04:00:00+00:00,589.67,589.78,577.18,580.69,92182061
